id,code,first_name,second_name,web_name,team_code,player_type,status,in_dreamteam,form,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,now_cost
350,171314,Rúben,Gato Alves Dias,Rúben,MCI,DEF,a,False,0.0,80,3.1,1997,0,0,9,16,0,0,0,3,0,0,1,55
351,220394,Tommy,Doyle,Doyle,MCI,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
352,121160,Ederson,Santana de Moraes,Ederson M.,MCI,GKP,a,False,0.0,121,3.5,3150,0,1,11,32,0,0,0,3,0,46,8,55
353,209244,Phil,Foden,Foden,MCI,MID,a,False,0.0,142,4.4,1832,11,7,5,16,0,0,0,1,0,0,15,75
354,114283,Jack,Grealish,Grealish,MCI,MID,a,False,0.0,121,4.3,2051,5,10,10,16,0,0,0,4,0,0,9,75
355,223094,Erling,Haaland,Haaland,MCI,FWD,a,False,0.0,272,7.8,2767,36,9,13,26,0,0,0,5,0,0,40,140
356,91651,Mateo,Kovačić,Kovačić,MCI,MID,a,False,0.0,53,2.0,1699,1,2,4,25,0,0,0,8,0,0,2,50
357,146941,Aymeric,Laporte,Laporte,MCI,DEF,a,False,0.0,40,3.3,992,0,0,4,10,0,0,0,0,0,0,3,50
358,477064,Rico,Lewis,R.Lewis,MCI,DEF,a,False,0.0,29,2.1,900,0,0,2,8,0,0,0,1,0,0,0,45
359,103025,Riyad,Mahrez,Mahrez,MCI,MID,u,False,0.0,126,4.2,1913,5,12,6,23,0,0,0,2,0,0,11,75
360,432714,James,McAtee,McAtee,MCI,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
361,88248,Stefan,Ortega Moreno,Ortega Moreno,MCI,GKP,a,False,0.0,23,7.7,270,0,0,2,1,0,0,0,0,0,14,5,40
362,244851,Cole,Palmer,Palmer,MCI,MID,a,False,0.0,19,1.4,358,0,1,1,4,0,0,0,1,0,0,0,50
363,482769,Máximo,Perrone,Perrone,MCI,MID,a,False,0.0,1,1.0,18,0,0,0,1,0,0,0,0,0,0,0,45
364,155405,Kalvin,Phillips,Phillips,MCI,MID,a,False,0.0,14,1.2,291,0,0,1,3,0,0,0,1,0,0,0,50
365,220566,Rodrigo,Hernandez,Rodrigo,MCI,MID,a,False,0.0,108,3.0,2911,2,6,11,26,0,0,0,5,0,0,7,55
366,437468,Sergio,Gómez,Sergio Gómez,MCI,DEF,a,False,0.0,21,1.8,340,0,1,1,6,0,0,0,0,0,0,1,40
367,164484,Zack,Steffen,Steffen,MCI,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
368,97299,John,Stones,Stones,MCI,DEF,a,False,0.0,93,4.0,1844,2,2,7,17,1,0,0,2,0,0,13,55
369,58621,Kyle,Walker,Walker,MCI,DEF,a,False,0.0,69,2.6,1953,0,0,7,20,0,0,0,3,0,0,0,50
616,477424,Joško,Gvardiol,Gvardiol,MCI,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
209,184341,Mason,Mount,Mount,MUN,MID,a,False,0.0,82,3.4,1644,3,4,8,21,0,0,0,4,0,0,8,70
370,152590,Alex,Telles,Alex Telles,MUN,DEF,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
371,493250,Amad,Diallo,Amad,MUN,MID,i,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
372,467169,Antony Matheus,dos Santos,Antony,MUN,MID,a,False,0.0,82,3.3,1803,4,2,12,21,0,0,0,5,0,0,4,70
373,141746,Bruno,Borges Fernandes,B.Fernandes,MUN,MID,a,False,0.0,176,4.8,3317,8,9,18,39,0,0,0,6,0,0,23,85
374,232937,Brandon,Williams,B.Williams,MUN,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
375,197365,Eric,Bailly,Bailly,MUN,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
376,61256,Carlos Henrique,Casimiro,Casemiro,MUN,MID,a,False,0.0,87,3.1,2122,4,3,10,22,0,0,0,7,2,0,10,55
377,216051,Diogo,Dalot Teixeira,Dalot,MUN,DEF,a,False,0.0,102,3.9,2152,1,2,10,34,0,0,0,6,0,0,19,50
379,80607,Christian,Eriksen,Eriksen,MUN,MID,a,False,0.0,103,3.7,2046,1,9,13,25,0,0,0,3,0,0,8,60
380,515501,Álvaro,Fernández Carreras,Fernandez,MUN,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
381,101582,Frederico,Rodrigues de Paula Santos,Fred,MUN,MID,a,False,0.0,62,1.8,1228,2,3,4,22,0,0,0,6,0,0,2,50
382,493105,Alejandro,Garnacho,Garnacho,MUN,MID,a,False,0.0,39,2.1,557,3,2,0,13,0,0,0,3,0,0,0,50
383,465527,Hannibal,Mejbri,Hannibal,MUN,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
384,21205,Tom,Heaton,Heaton,MUN,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
385,172649,Dean,Henderson,Henderson,MUN,GKP,a,False,0.0,82,4.6,1620,0,0,6,31,0,2,0,2,0,54,12,45
386,184667,Victor,Lindelöf,Lindelof,MUN,DEF,a,False,0.0,57,2.9,1359,0,0,6,16,0,0,0,1,0,0,3,45
387,95658,Harry,Maguire,Maguire,MUN,DEF,a,False,0.0,39,2.4,762,0,0,5,7,0,0,0,4,0,0,2,45
388,516895,Kobbie,Mainoo,Mainoo,MUN,MID,i,False,0.0,1,1.0,10,0,0,0,0,0,0,0,0,0,0,0,45
389,222690,Tyrell,Malacia,Malacia,MUN,DEF,d,False,0.0,62,2.8,1391,0,0,7,14,0,0,0,6,0,0,8,45
390,148225,Anthony,Martial,Martial,MUN,FWD,d,False,0.0,66,3.1,970,6,3,7,8,0,0,0,0,0,0,4,65
391,221820,Lisandro,Martínez,Martinez,MUN,DEF,a,False,0.0,81,3.0,2113,1,0,9,33,0,0,0,6,0,0,6,50
392,195851,Scott,McTominay,McTominay,MUN,MID,a,False,0.0,36,1.5,1149,1,0,4,20,0,0,0,8,0,0,2,50
393,244856,Teden,Mengi,Mengi,MUN,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
394,488404,Facundo,Pellistri Rebollo,Pellistri,MUN,MID,a,False,0.0,4,1.0,60,0,0,0,1,0,0,0,0,0,0,0,45
395,90152,Raphaël,Varane,R.Varane,MUN,DEF,a,False,0.0,77,3.2,1912,0,0,10,22,1,0,0,1,0,0,2,50
396,176297,Marcus,Rashford,Rashford,MUN,MID,a,False,0.0,205,5.9,2880,17,7,13,39,0,0,0,2,0,0,21,90
397,209243,Jadon,Sancho,Sancho,MUN,MID,a,False,0.0,105,4.0,1683,6,3,13,18,0,0,0,0,0,0,8,70
398,106760,Luke,Shaw,Shaw,MUN,DEF,a,False,0.0,124,4.0,2552,1,4,12,35,0,0,0,8,0,0,20,55
399,472464,Shola,Shoretire,Shoretire,MUN,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
400,180184,Donny,van de Beek,Van de Beek,MUN,MID,a,False,0.0,8,1.1,162,0,0,0,3,0,0,0,0,0,0,0,50
401,214590,Aaron,Wan-Bissaka,Wan-Bissaka,MUN,DEF,a,False,0.0,67,3.5,1432,0,0,8,10,0,0,0,2,0,0,3,45
597,202641,André,Onana,Onana,MUN,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
617,497894,Rasmus,Højlund,Højlund,MUN,FWD,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70
632,487828,Omari,Forson,Forson,MUN,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
402,179018,Miguel,Almirón Rejala,Almirón,NEW,MID,a,False,0.0,158,4.6,2487,11,4,15,22,0,0,0,2,0,0,15,65
403,215379,Elliot,Anderson,Anderson,NEW,MID,a,False,0.0,30,1.4,395,0,1,1,7,0,0,0,0,0,0,2,45
404,441024,Harrison,Ashby,Ashby,NEW,DEF,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
405,220237,Sven,Botman,Botman,NEW,DEF,a,False,0.0,129,3.6,3127,0,2,13,30,0,0,0,2,0,0,8,45
406,208706,Bruno,Guimarães Rodriguez Moura,Bruno G.,NEW,MID,a,False,0.0,107,3.3,2727,4,5,12,25,0,0,0,7,0,0,5,60
407,78916,Dan,Burn,Burn,NEW,DEF,a,False,0.0,129,3.4,3109,1,0,14,30,0,0,0,5,0,0,6,45
408,59735,Karl,Darlow,Darlow,NEW,GKP,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
409,67089,Martin,Dubravka,Dubravka,NEW,GKP,a,False,0.0,11,5.5,156,0,0,1,1,0,0,0,0,0,10,1,40
410,90105,Ryan,Fraser,Fraser,NEW,MID,a,False,0.0,11,1.4,308,0,0,1,3,0,0,0,1,0,0,0,50
411,81441,Mark,Gillespie,Gillespie,NEW,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
412,232826,Anthony,Gordon,Gordon,NEW,MID,a,False,0.0,68,2.1,1574,4,0,4,18,0,0,0,7,0,0,5,55
413,153127,Isaac,Hayden,Hayden,NEW,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
414,83314,Jeff,Hendrick,Hendrick,NEW,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
415,219168,Alexander,Isak,Isak,NEW,FWD,a,False,0.0,100,4.5,1520,10,2,4,20,0,0,0,3,0,0,18,75
416,180974,Joelinton Cássio,Apolinário de Lira,Joelinton,NEW,MID,a,False,0.0,115,3.6,2660,6,5,11,26,0,0,0,12,0,0,10,60
417,111773,Emil,Krafth,Krafth,NEW,DEF,d,False,0.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,45
418,564510,Garang,Kuol,Kuol,NEW,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
419,101148,Jamaal,Lascelles,Lascelles,NEW,DEF,a,False,0.0,3,0.7,214,0,0,0,5,0,0,0,4,0,0,0,40
420,194799,Jamal,Lewis,J.Lewis,NEW,DEF,u,False,0.0,2,1.0,9,0,0,0,1,0,0,0,0,0,0,0,40
421,180135,Sean,Longstaff,Longstaff,NEW,MID,a,False,0.0,93,2.8,2514,1,5,13,18,0,0,0,2,0,0,2,50
422,109528,Javier,Manquillo Gaitán,Manquillo,NEW,DEF,d,False,0.0,4,1.0,34,0,0,0,1,0,0,0,0,0,0,0,40
423,114243,Jacob,Murphy,J.Murphy,NEW,MID,a,False,0.0,78,2.2,1230,4,2,3,12,0,0,0,0,0,0,2,50
424,98747,Nick,Pope,Pope,NEW,GKP,a,False,0.0,157,4.2,3261,0,0,14,32,0,2,0,3,1,87,14,55
425,56983,Matt,Ritchie,Ritchie,NEW,MID,a,False,0.0,7,1.0,35,0,0,0,0,0,0,0,0,0,0,0,45
426,170137,Allan,Saint-Maximin,Saint-Maximin,NEW,MID,u,False,0.0,66,2.6,1109,1,6,4,14,0,0,0,1,0,0,4,60
427,119471,Fabian,Schär,Schär,NEW,DEF,d,False,0.0,139,3.9,3207,1,3,15,28,1,0,0,7,0,0,6,50
428,169359,Matt,Targett,Targett,NEW,DEF,a,False,0.0,35,2.1,600,0,0,3,6,0,0,0,1,0,0,2,45
429,432422,Sandro,Tonali,Tonali,NEW,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
430,77794,Kieran,Trippier,Trippier,NEW,DEF,a,False,0.0,198,5.2,3342,1,9,16,31,1,0,0,5,0,0,39,65
431,232977,Kell,Watts,Watts,NEW,DEF,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
432,200089,Joe,Willock,Willock,NEW,MID,d,False,0.0,123,3.5,2556,3,7,12,26,0,0,0,1,0,0,11,55
433,75115,Callum,Wilson,Wilson,NEW,FWD,a,False,0.0,157,5.1,1870,18,6,10,16,0,0,0,4,0,0,20,80
580,104542,Loris,Karius,Karius,NEW,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
581,106618,Paul,Dummett,Dummett,NEW,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
603,201666,Harvey,Barnes,Barnes,NEW,MID,a,False,0.0,138,4.1,2709,13,2,6,51,0,0,0,3,0,0,0,65
633,441191,Tino,Livramento,Livramento,NEW,DEF,a,False,0.0,2,1.0,26,0,0,0,0,0,0,0,0,0,0,0,45
634,545477,Alex,Murphy,A.Murphy,NEW,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
635,547719,Lewis,Miley,Miley,NEW,MID,a,False,0.0,1,1.0,14,0,0,0,0,0,0,0,0,0,0,0,45
28,224068,Matt,Turner,Turner,NFO,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
378,449434,Anthony,Elanga,Elanga,NFO,MID,a,False,0.0,23,1.4,417,0,1,2,2,0,0,0,0,0,0,0,50
434,461682,Brandon,Aguilera Zamora,B.Aguilera,NFO,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
435,48615,Harry,Arter,Arter,NFO,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
436,80226,Serge,Aurier,Aurier,NFO,DEF,a,False,0.0,70,2.9,1943,1,0,6,31,0,0,0,2,0,0,8,45
437,210156,Taiwo,Awoniyi,Awoniyi,NFO,FWD,d,False,0.0,100,3.7,1395,10,1,5,29,0,0,0,2,0,0,16,65
438,437753,Giulian,Biancone,Biancone,NFO,DEF,a,False,0.0,2,1.0,15,0,0,0,1,0,0,0,0,0,0,0,40
439,90585,Willy,Boly,Boly,NFO,DEF,a,False,0.0,37,3.4,684,0,1,3,10,0,0,0,2,0,0,7,45
440,245830,Josh,Bowler,Bowler,NFO,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
441,56917,Steve,Cook,Cook,NFO,DEF,u,False,0.0,20,1.7,956,0,0,2,21,0,0,0,4,0,0,0,45
442,513046,Danilo,dos Santos de Oliveira,Danilo,NFO,MID,a,False,0.0,48,3.7,976,3,2,1,18,0,0,0,1,0,0,5,55
443,230251,Emmanuel,Dennis,Dennis,NFO,FWD,a,False,0.0,39,2.1,709,2,2,1,17,0,0,0,3,0,0,3,50
444,173399,Mohamed,Dräger,Dräger,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
445,116404,Felipe Augusto,de Almeida Monteiro,Felipe,NFO,DEF,i,False,0.0,25,1.6,1417,0,1,1,32,0,0,0,4,0,0,3,45
446,89076,Remo,Freuler,Freuler,NFO,MID,a,False,0.0,54,1.9,2157,0,0,6,47,0,0,0,4,0,0,0,50
447,222531,Morgan,Gibbs-White,Gibbs-White,NFO,MID,a,False,0.0,145,3.9,3151,5,12,8,61,0,0,0,6,0,0,11,60
448,20066,Wayne,Hennessey,Hennessey,NFO,GKP,i,False,0.0,8,2.0,271,0,0,0,5,0,0,0,0,0,10,0,40
449,168547,Ethan,Horvath,Horvath,NFO,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
450,242898,Brennan,Johnson,Johnson,NFO,MID,a,False,0.0,122,3.2,2930,8,5,7,54,0,0,2,6,0,0,15,60
451,55037,Cheikhou,Kouyaté,Kouyaté,NFO,MID,a,False,0.0,35,1.7,871,1,0,2,23,0,0,0,3,0,0,2,50
452,221403,Richie,Laryea,Laryea,NFO,DEF,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
453,179519,Orel,Mangala,Mangala,NFO,MID,a,False,0.0,50,1.9,1543,1,1,5,24,0,0,0,3,0,0,0,50
454,242885,Loïc,Mbe Soh,Mbe Soh,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
455,168281,Scott,McKenna,McKenna,NFO,DEF,a,False,0.0,40,2.0,1570,0,0,5,32,0,0,0,4,0,0,0,45
456,244930,Alex,Mighten,Mighten,NFO,MID,a,False,0.0,1,1.0,7,0,0,0,0,0,0,0,0,0,0,0,45
457,199170,Moussa,Niakhaté,Niakhaté,NFO,DEF,d,False,0.0,25,1.8,1163,0,0,2,22,0,0,0,1,0,0,0,45
458,243345,Lewis,O'Brien,O'Brien,NFO,MID,a,False,0.0,22,1.7,578,1,0,1,14,0,0,0,2,0,0,0,50
459,437476,Braian,Ojeda Rodríguez,Ojeda,NFO,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
460,209035,Jonathan,Panzo,Panzo,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
461,204822,Omar,Richards,O.Richards,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
462,185253,Gustavo Henrique,Furtado Scarpa,G.Scarpa,NFO,MID,a,False,0.0,5,0.8,177,0,0,0,1,0,0,0,1,0,0,0,45
463,50232,Jonjo,Shelvey,J.Shelvey,NFO,MID,a,False,0.0,16,1.5,573,0,0,1,11,0,0,0,2,0,0,0,50
464,217331,Sam,Surridge,Surridge,NFO,FWD,u,False,0.0,26,1.3,306,1,0,0,5,0,0,0,2,0,0,3,45
465,114241,Harry,Toffolo,Toffolo,NFO,DEF,a,False,0.0,30,1.6,933,0,0,2,17,0,0,0,2,0,0,1,45
466,201440,Hwang,Ui-jo,Ui-jo,NFO,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
467,215136,Neco,Williams,Williams,NFO,DEF,a,False,0.0,54,1.7,1872,1,1,4,41,0,0,0,7,0,0,1,45
468,60689,Chris,Wood,Wood,NFO,FWD,a,False,0.0,53,2.1,807,3,0,4,9,0,0,0,0,0,0,7,50
469,208912,Joe,Worrall,Worrall,NFO,DEF,a,False,0.0,61,2.0,2215,1,0,5,44,0,0,0,6,0,0,2,45
470,204968,Ryan,Yates,Yates,NFO,MID,a,False,0.0,53,2.0,1833,0,3,5,36,0,0,0,5,0,0,0,50
604,159506,Olu,Aina,Aina,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
636,450197,George,Shelvey,G.Shelvey,NFO,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
637,547659,Josh,Powell,Powell,NFO,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
27,201410,Auston,Trusty,Trusty,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
471,233821,Anel,Ahmedhodžić,Ahmedhodžić,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
472,538206,Jordan,Amissah,Amissah,SHU,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
473,82691,George,Baldock,Baldock,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
474,40386,Chris,Basham,Basham,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
476,226182,Jayden,Bogle,Bogle,SHU,DEF,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
477,195473,Rhian,Brewster,Brewster,SHU,FWD,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
478,476938,Ismaila,Coulibaly,Coulibaly,SHU,MID,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
479,102549,Adam,Davies,Davies,SHU,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
480,108416,John,Egan,Egan,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
481,47247,John,Fleck,Fleck,SHU,MID,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
482,82143,Wes,Foderingham,Foderingham,SHU,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
483,523700,Daniel,Jebbison,Jebbison,SHU,FWD,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
484,155197,Max,Lowe,Lowe,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
485,169432,Oliver,McBurnie,McBurnie,SHU,FWD,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
486,440993,Iliman,Ndiaye,Ndiaye,SHU,FWD,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
487,443211,Rhys,Norrington-Davies,Norrington-Davies,SHU,DEF,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
488,79934,Oliver,Norwood,Norwood,SHU,MID,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
489,167878,Ben,Osborn,Osborn,SHU,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
490,538207,William,Osula,Osula,SHU,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
576,83427,Jack,Robinson,Robinson,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
587,504198,Anis,Slimane,Slimane,SHU,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
592,432990,Yasser,Larouci,Larouci,SHU,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
593,523957,Bénie,Traoré,T.Bénie,SHU,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
638,424001,Vini,de Souza Costa,Vini Souza,SHU,MID,d,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
491,214572,Brandon,Austin,Austin,TOT,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
492,202993,Rodrigo,Bentancur,Bentancur,TOT,MID,i,False,0.0,71,3.9,1501,5,2,6,24,0,0,0,8,0,0,7,55
493,227127,Yves,Bissouma,Bissouma,TOT,MID,a,False,0.0,27,1.2,998,0,0,1,20,0,0,0,6,0,0,0,50
494,436234,Bryan,Gil Salvatierra,Bryan,TOT,MID,i,False,0.0,9,2.2,146,0,1,1,1,0,0,0,1,0,0,0,50
495,115556,Ben,Davies,Davies,TOT,DEF,a,False,0.0,99,3.2,2284,2,3,9,33,0,0,0,4,0,0,3,45
496,93264,Eric,Dier,Dier,TOT,DEF,a,False,0.0,96,2.9,2816,2,1,9,52,0,0,0,3,0,0,5,45
497,241157,Emerson,Leite de Souza Junior,E.Royal,TOT,DEF,a,False,0.0,86,3.3,1729,2,2,7,27,0,0,0,2,1,0,9,45
498,40383,Fraser,Forster,Forster,TOT,GKP,a,False,0.0,40,2.9,1215,0,0,3,24,0,1,0,1,0,32,1,40
499,132015,Pierre-Emile,Højbjerg,Højbjerg,TOT,MID,a,False,0.0,120,3.4,3131,4,5,10,57,0,0,0,5,0,0,10,55
500,78830,Harry,Kane,Kane,TOT,FWD,a,False,0.0,263,6.9,3406,30,9,11,62,0,0,1,6,0,0,48,125
501,445044,Dejan,Kulusevski,Kulusevski,TOT,MID,a,False,0.0,96,3.2,2062,2,7,8,40,0,0,0,2,0,0,5,70
502,37915,Hugo,Lloris,Lloris,TOT,GKP,a,False,0.0,89,3.6,2205,0,0,7,39,1,0,0,0,0,79,12,50
503,200826,Giovani,Lo Celso,Lo Celso,TOT,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
504,172780,James,Maddison,Maddison,TOT,MID,a,False,0.0,135,4.5,2479,10,9,4,54,0,0,1,10,0,0,9,75
505,231372,Tanguy,Ndombélé Alvaro,Ndombele,TOT,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
506,441164,Pedro,Porro,Pedro Porro,TOT,DEF,a,False,0.0,59,3.9,1132,3,3,2,26,0,0,0,0,0,0,5,50
507,45034,Ivan,Perišić,Perišić,TOT,DEF,a,False,0.0,94,2.8,2099,1,8,6,44,0,0,0,6,0,0,6,50
508,199249,Sergio,Reguilón,Reguilón,TOT,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
509,212319,Richarlison,de Andrade,Richarlison,TOT,MID,a,False,0.0,54,2.0,995,1,5,3,18,0,0,0,3,0,0,2,70
510,214225,Joe,Rodon,Rodon,TOT,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
511,221632,Cristian,Romero,Romero,TOT,DEF,a,False,0.0,66,2.4,2363,0,2,8,41,0,0,0,9,1,0,3,45
512,173904,Davinson,Sánchez,Sánchez,TOT,DEF,a,False,0.0,28,1.6,848,0,0,2,17,0,0,0,1,0,0,1,45
513,482442,Pape Matar,Sarr,Sarr,TOT,MID,a,False,0.0,14,1.3,211,0,1,0,11,0,0,0,1,0,0,0,45
514,184349,Ryan,Sessegnon,Sessegnon,TOT,DEF,d,False,0.0,35,2.1,805,2,1,1,15,0,0,0,4,0,0,0,45
515,209042,Oliver,Skipp,Skipp,TOT,MID,a,False,0.0,43,1.9,1489,1,0,4,28,0,0,0,7,0,0,1,50
516,85971,Son,Heung-min,Son,TOT,MID,a,False,0.0,152,4.2,2886,10,6,9,55,0,0,0,2,0,0,8,90
517,232859,Djed,Spence,Spence,TOT,DEF,a,False,0.0,4,1.0,5,0,0,0,0,0,0,0,0,0,0,0,40
518,199584,Japhet,Tanganga,Tanganga,TOT,DEF,a,False,0.0,4,1.0,145,0,0,0,5,0,0,0,0,0,0,0,40
519,487053,Destiny,Udogie,Udogie,TOT,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
520,184254,Guglielmo,Vicario,Vicario,TOT,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
521,175941,Alfie,Whiteman,Whiteman,TOT,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
583,235674,Manor,Solomon,Solomon,TOT,MID,a,False,0.0,44,2.3,560,4,0,0,11,0,0,0,0,0,0,1,55
639,491279,Micky,van de Ven,Van de Ven,TOT,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
640,490145,Dane,Scarlett,Scarlett,TOT,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
641,536908,Alejo,Véliz,Veliz,TOT,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
522,210494,Nayef,Aguerd,N.Aguerd,WHU,DEF,a,False,0.0,58,3.2,1594,2,0,5,28,0,0,0,4,0,0,5,45
523,57531,Michail,Antonio,Antonio,WHU,FWD,a,False,0.0,84,2.5,1822,5,3,5,29,0,0,0,2,0,0,4,60
524,84182,Alphonse,Areola,Areola,WHU,GKP,a,False,0.0,7,1.4,307,0,0,0,7,0,0,0,0,0,9,0,40
525,172841,Saïd,Benrahma,Benrahma,WHU,MID,a,False,0.0,106,3.0,2059,6,3,6,32,0,0,0,0,0,0,5,60
526,178186,Jarrod,Bowen,Bowen,WHU,MID,a,False,0.0,145,3.8,3232,6,9,9,50,0,0,1,2,0,0,9,70
